Year,Team,Safeties,Corners,InsideBackers,Edge,InteriorDLine,WRs,TEs,InteriorOLine,Tackles,QB,RB,Special,Dead,IR,Prac,Susp,Wins,Playoff Wins,SuperBowl Win,Cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ExpWins,ExpPOWins,Error,POError
2005,steelers,2.88,2.04,16.64,5.93,2.86,3.51,4.36,8.21,2.33,5.98,5.43,0.32,3.89,0.0,0.09,0.0,11,4,1,40,1.96259926332157,2.004688086723451,2.0129858807959278,1.9315963499542843,1.9759949763588884,2.056668718761022,2.006350125050771,1.9995432996842806,1.965233808521051,1.9533828020874735,2.021716873612893,1.9541660435150143,2.001278763097387,2.0617113151750917,2.069223878494769,1.9911605754333268,2.137716067830831,1.9814328274171185,1.9393785363095346,1.956776321070661,2.029910813351406,1.8816342077990527,2.2046309086841487,1.9607611622883225,1.9698005867547819,2.0145956495896997,2.064846862294227,2.024999731759248,2.0413763005688623,1.9419424242712253,1.9613798251433157,2.0421209488838437,1.9638416526379863,1.9916154939032427,2.107802697778273,1.9431909453692913,2.0444068186261144,1.9253609819249469,1.884472834467859,1.9185633196924685,2.190620160283552,1.8996680197037417,1.9040806519540487,2.0418387524308965,1.9964839028622476,2.029574793333664,1.9259328553919497,2.017640272302678,2.0255572379388456,2.067744674794713,7.912529749112829,0.4286548180200531,3.087470250887171,3.5713451819799467
2006,steelers,4.07,3.04,16.36,9.38,5.37,6.28,2.63,8.0,2.21,5.95,4.32,0.34,1.71,0.0,0.0,0.0,8,0,0,40,1.946601529053811,1.995098543792777,2.0042650151198584,1.9520737888204636,1.971646929093144,2.0550925093073458,2.022010753433687,2.0104090026288115,1.9753065328779134,1.9524845117495846,2.0425968661301095,1.9685152704511635,1.9923537154970103,2.0627677959985706,2.069604727915963,2.0171902297666597,2.1084849104419567,1.9937372267995173,1.9649393667800843,1.9643175043371006,2.0259624948271084,1.892013345271114,2.16116347474851,1.9665173741164481,1.9710242336260189,2.0070107475948715,2.0262508084987085,2.01498874719746,2.0231558647769994,1.9544927586628589,1.9992574846048172,2.026575222366515,1.9699109873857947,1.9797623661800476,2.092189398703372,1.9332627864538297,2.0266247430242466,1.9111608805879574,1.8757102864140043,1.9374223806070883,2.156730703701501,1.9301945395415903,1.9083449938343242,2.047130595403198,1.9838578008155896,2.02969857860359,1.9587519238576458,2.039481873279073,2.022414097921926,2.0594417773982356,7.910961882996746,0.42831976086604684,0.0890381170032537,0.42831976086604684
2007,steelers,5.25,6.17,13.35,11.18,4.15,10.32,3.46,9.81,2.24,5.21,4.56,0.77,3.09,10.45,0.07,0.0,10,0,0,40,1.940229129146123,1.9988496263668747,2.005656092893757,1.9702247249352693,1.9741788887824512,2.0323511283903746,2.029307569635608,2.0143140637537553,1.9685868530393467,1.9692034335692314,2.069541102201672,1.9645401114319894,1.9636372324882523,2.0739392054050945,2.0522325605418796,2.03252461898766,2.0833106066923026,1.9856196867719822,1.9723421996646215,1.9843755400504088,2.0078748008016376,1.9052491175115926,2.1149239893876057,1.9696432479914334,1.9764818577045768,2.0136181506712068,2.0233452147581215,2.011384182600793,1.997179138085467,1.9447788232994054,2.026128292937816,2.036115601423569,1.945521113837206,1.9855891373259862,2.096807376466477,1.9405748008963484,2.022617460147978,1.9049144931008652,1.8672006676156598,1.9261074941533698,2.121932118601354,1.9536256373495482,1.9052790872129775,2.0663174467409724,1.9752180832286585,2.029022462162223,1.9798167526077775,2.0736925749801425,2.028342854093766,2.0657336475568386,7.910145019623162,0.4279266908332021,2.0898549803768383,0.4279266908332021
2008,steelers,8.59,4.25,6.48,9.82,3.86,8.55,2.9,6.14,8.5,9.18,5.5,1.47,0.79,5.31,0.23,0.0,12,4,1,23,1.9699364731442108,1.998420502479394,1.9776965298732323,1.9702932183349293,2.0087143397117733,2.044206525759742,2.0321199162128702,2.0325855915364657,1.9802855442715102,1.9658880188941346,2.101736277261713,1.9710809523210182,1.9517321972588813,2.0978566003157777,2.0754878086688233,2.0261243544863197,2.014394797988978,1.938733825222318,1.9798015071378086,2.03661364487819,2.0502565411244724,1.8878372401011176,2.0669043518188124,2.023920903433611,1.9550262260074183,1.9445651117448628,2.0396910959988572,1.98632449890559,1.9992077275097102,1.9664688818658873,2.0346602769776694,2.0434173240002718,1.9444765168615048,2.03491494731573,2.1195743133744496,1.9713350057639407,2.0238969893673144,1.8739513135992425,1.8493014210822567,1.9395432277111904,2.032856914543828,1.965561042986494,1.9038483001118933,2.058698332297035,1.9882470789452398,2.0414424832100284,1.9634312826141798,2.0319158792865606,2.0161575728901218,2.0688585727926334,7.91469823156504,0.4288062045265678,4.08530176843496,3.571193795473432
2009,steelers,7.53,5.88,6.5,14.34,5.73,5.41,5.2,8.81,7.33,11.73,7.96,1.91,4.84,3.49,0.14,0.0,9,0,0,1,1.9623834954110047,2.025386178215498,1.9710528011931794,1.9694911279413303,1.998600163921806,2.002733372651107,2.0493387787037785,2.034662704542985,1.9727018737022075,1.984895311403772,2.061726413711675,1.9674024983039458,1.9634117311971913,2.0483704896684696,2.065956972053877,2.0059866241162796,1.999686404865774,1.952723211606798,1.9968684992921826,2.0125235003528976,2.015230475872065,1.8983222716763313,2.0650247523923504,2.010976594917672,1.995989321880987,1.95507499521363,2.0607829365350483,1.9793706799778303,2.0026464015068113,1.9563235375924832,2.0076373367227776,2.0500372805226585,1.9595880173678044,2.034513273787261,2.093004919708578,1.9843157881020261,2.047913144274101,1.9131008431548382,1.880239632119796,1.9500514807949918,2.0332687530336546,1.9376011262829673,1.9494277217637073,2.049248847330903,1.984000122807891,2.005645339567997,1.9845956072922852,2.021585513104433,2.0693790195079864,2.0592021123323723,7.912686448369886,0.4279768958150544,1.087313551630114,0.4279768958150544
2010,steelers,10.63,8.67,6.82,18.25,5.59,8.42,5.28,7.46,10.92,11.38,3.61,1.87,1.75,5.35,0.22,0.0,12,3,0,23,1.9695071071280414,1.9981462179928824,1.9781319588028419,1.98709894945461,2.00401361757923,2.012317761614073,2.0461230137770414,2.031260955727711,1.9813549182259544,1.9941223595436546,2.061064882318668,1.9681612369651318,1.9603336100964412,2.054828851737942,2.062681011618854,2.0219639852896476,2.0112358676388062,1.9593995832231517,2.0106007246081674,2.027675696585327,2.0161719128813456,1.9199324097969803,2.0572054166415983,2.022967913131167,1.9957168728022692,1.9711227762016434,2.019992942331281,1.983274475761411,1.9846036700937972,1.9602099692445512,2.020325876922704,2.0210610845913712,1.9724564025976383,2.0157010308163086,2.0580069873076483,1.9995709254782519,2.0150537683680874,1.9083037707755275,1.887855037143487,1.9413083289417092,2.0238733138255887,1.9703193038266726,1.9347817576039321,2.0389186540741218,1.9896006798545423,2.0393341499410282,1.9800510212887887,2.035199060722058,2.034211409764639,2.0428467673416906,7.910258201352942,0.42807981751308416,4.089741798647058,2.571920182486916
2011,steelers,10.46,8.35,8.29,21.77,6.22,7.33,4.96,10.5,6.37,12.77,3.33,2.41,2.41,7.57,0.0,0.0,12,0,0,14,1.956110458359893,2.014696459872901,1.9723831085813617,1.9875319101817355,1.9932709875524677,1.9945766112438919,2.052557220026452,2.024884206533045,1.9728229671799886,1.9973274009562674,2.0607050516584913,1.9664590133611488,1.9716599328475433,2.0398018034059033,2.065900817281451,2.017749930768682,2.0106628330959833,1.9707035467902547,2.019501307422632,2.009170794794447,2.008673386773626,1.9219106354498798,2.065752507862972,2.0102406803739816,2.010293007809301,1.9714926711834941,2.035165228959426,1.9854326539881328,1.9872122502416132,1.9566034170584718,2.016382467635306,2.0226298933913416,1.9711797242431601,2.001380172843146,2.0586997734898826,1.98578165752904,2.0206832951411617,1.9199825437688955,1.9023816607571007,1.9435472027077003,2.0400249356070885,1.966609851817612,1.9477056107621187,2.0371711681353997,1.986347226950789,2.0127117625119175,1.989347301307292,2.0367724635751276,2.034126244947504,2.055282241262965,7.910394470462394,0.42806931766972733,4.089605529537606,0.42806931766972733
2012,steelers,13.79,6.71,9.35,20.38,6.2,9.3,7.08,10.08,4.31,8.33,4.96,2.81,8.6,17.78,0.15,0.0,8,0,0,14,1.9636864669339897,2.009161337837386,1.9702909151367114,1.9850638248250432,2.0137522904022385,1.9960463766633438,2.028966117983665,2.0182863235586277,1.971380228037593,1.991989241089219,2.063811215196564,1.970963554970946,1.9629017256590393,2.04013224021228,2.0730479962525763,2.0161737342342874,1.9912112041757974,1.9714782299846942,2.0064357670388824,1.9981939643434559,2.0216983659862966,1.9080489036696882,2.052304521999742,2.0136875484367454,2.0126482108712525,1.9776725666295392,2.0475996513968706,2.0036438056425467,1.9810711789768811,1.9539478783290418,2.0167206128631787,2.0214107383411717,1.9557238112548034,2.0028100690643114,2.070002054202335,1.9597962380178795,2.0245008648253475,1.931553838870374,1.8999725679379404,1.947007724945038,2.046270293073337,1.9857796586725638,1.9504519756261156,2.0418512852564197,1.9746024135494102,2.002640965426081,1.996793902698156,2.051207571991765,2.05471882204626,2.050889204862583,7.911179502896816,0.4285344702036526,0.08882049710318363,0.4285344702036526
2013,steelers,13.36,7.4,8.61,22.05,2.24,8.97,7.55,8.17,3.21,12.26,3.25,2.39,8.71,14.28,0.2,0.0,8,0,0,14,1.958716837440945,2.0146828834235344,1.9667664679362498,1.9874772097079636,2.0163212334154452,1.9875917918671655,2.0477923789390955,2.0191848989067585,1.958098149530875,2.0088467526992044,2.0694769890909197,1.9547460317415974,1.9628551177785527,2.0469519222913637,2.083893307354416,2.0142077492856454,2.0044498003504883,1.9686862116602817,2.018974664592322,2.0066122342557104,2.0178088988942555,1.9188849589902954,2.0672924651871765,2.014262646757675,2.021267410467214,1.9815339361203843,2.0550521186151767,1.9987200386453403,1.984899100252421,1.955982677470795,2.014758467769799,2.030828986084244,1.9539657883783619,1.99206812423279,2.0575061679532793,1.9760079889692872,2.024605160514082,1.9215437521057743,1.908525242467599,1.933976257738997,2.041597679018021,1.9826435790957841,1.9474652398500905,2.020964558174215,1.9832971386051428,2.003018264781192,1.9825278238169561,2.0549124046382703,2.003351816216144,2.0543986759206656,7.911944637777271,0.4287783417811152,0.08805536222272892,0.4287783417811152
2014,steelers,8.13,10.08,12.16,17.21,3.77,5.73,5.86,11.02,3.55,15.89,2.3,2.09,9.97,2.97,0.39,0.0,11,0,0,22,1.9438734503720931,2.01711317992052,1.975784415122581,1.9809793735855987,1.9885863534461454,1.9895929994796422,2.0617578454608005,2.0255745710944133,1.9724416795905357,2.008178712606307,2.0586763537880373,1.9557908113551723,1.9863977615317892,2.0473465908365873,2.066344806425086,2.0002474628350866,2.061979347498679,1.9707533469764713,2.005536697856377,1.9994217887985395,2.0051520175467696,1.925932078725238,2.1072705374317406,1.991685940035963,1.9990067787787127,1.9944332535318066,2.0496016816501856,1.9856414827388744,1.993736459493357,1.9531893268412797,2.0005712907517426,2.0337419302092976,1.9654795381215258,1.9848594272605558,2.0506122618791003,1.9987546983604993,2.0230310644427623,1.911679974585872,1.9031934754788222,1.9377914931870737,2.065067381429851,1.9456827137558899,1.924491144486123,2.029460259535591,2.001633686454112,2.022611143122165,1.96661061423134,2.0261521810617937,2.015688567522902,2.070860048768575,7.911179339084165,0.4280917707818742,3.088820660915835,0.4280917707818742
2015,steelers,3.77,9.08,9.58,6.47,8.58,7.31,4.18,7.54,5.73,14.13,2.25,2.42,0.19,15.26,0.78,0.0,10,1,0,12,1.940245161772345,1.9873421556519075,1.9698455511762165,1.9748886591852768,1.9760003629601224,2.0155973878421034,2.0535402990622424,2.0581667267325585,2.0306381206023025,1.9986262306340274,2.0785880873800897,1.9860046341339328,2.0081333141128157,2.0704519455103636,2.0331160114605495,1.9888879732006375,2.100015961502747,1.963347471750293,1.964953641139074,2.010093194148838,1.995583281748989,1.9215030714583576,2.1028103829919473,1.9683266071902559,1.9396662056587313,2.0021848226352317,2.015466604942967,1.9728592649668655,1.9900193045966643,1.98731232063357,2.0254216165452776,2.0447022313560352,1.9598389094408353,1.9861908102518988,2.031386759311869,2.01330107797135,2.0304898678444165,1.8867366567700334,1.8615717438407238,1.9903903068754403,2.047807689439476,1.9163695094657356,1.8735219299028598,2.0611201320574017,2.020112664640698,2.0586502525789347,1.9627527180117237,1.9751819693917538,2.0824118785564565,2.0678265189650857,7.911130018373589,0.42716116289257955,2.088869981626411,0.5728388371074205
2016,steelers,4.65,7.15,13.04,14.51,1.27,10.84,4.73,13.13,4.96,16.63,3.24,1.85,7.44,12.62,0.04,0.07,11,2,0,22,1.952177649209915,2.017952743290315,1.984297753660562,1.9739584209848942,1.9679138357560781,2.0065226470290995,2.052313769442249,2.0145186527238694,1.9639368080166486,1.9985807729755702,2.082333206361663,1.9521501151285252,1.9850966769531377,2.0665407243022225,2.0491200651454085,2.016788897241358,2.077953642605108,1.9656314164419524,1.9959756104192687,2.017921892892418,1.9966945340874092,1.9354447396713284,2.11225324236509,1.9808081026273823,1.9878495590294432,1.9824915531749623,2.043211598372355,1.9853949134588582,2.0024317044187296,1.965910625026809,2.020119363891775,2.0458443530387616,1.9539754672380807,1.9860970515693865,2.0702306531116257,1.9945081329744194,2.0254503880745336,1.9056972337544416,1.9004326763332833,1.9289501796747326,2.0715993106085913,1.9407516505209155,1.914847702398411,2.0371686028978115,2.0043454808393686,2.0223618041282765,1.9547845651105955,2.0245333475202227,1.9861214630423203,2.0780047004598137,7.9113770685172256,0.4279376762879536,3.0886229314827744,1.5720623237120464
2017,steelers,7.85,6.67,4.03,13.23,0.85,10.45,2.01,15.74,7.31,12.44,7.73,1.04,0.36,3.02,0.0,0.0,13,1,0,34,1.9543389875911448,2.042318369457939,1.9911852863954749,1.9783144766536622,1.9651522567278177,1.9975592152750286,2.0447405536617373,2.01168336165116,1.9559395791570426,1.9799673443384787,2.09689649831703,1.967894938582517,1.9625069702876523,2.068040506716468,2.0375195652257663,2.029516338077365,2.0191868562222894,1.9488431903062968,1.9937175075032474,2.030925975650448,2.009423375667345,1.9283746112584483,2.056422053145042,2.002685505384301,1.9795212458358171,1.945275414735005,2.0593946649411476,1.9746145580262415,1.9975746273223054,1.9519542177001132,2.027659336528117,2.0497192783511915,1.9420946124032907,2.0316374474446635,2.133750593108088,1.9832837421359586,2.0188631513851347,1.9066329361917271,1.890874448898071,1.9188895897247098,2.0406562960296553,1.9615659383739985,1.9374592499171779,2.067584627018214,1.9861393343969673,1.995415082481018,1.9827274173279268,2.037579120190517,2.0082967902316096,2.0976829560476404,7.912412053963703,0.42794004999137175,5.087587946036297,0.5720599500086283
2018,steelers,4.18,10.08,8.58,9.24,4.78,7.04,2.94,11.29,7.94,13.57,1.14,3.19,4.81,7.99,0.0,0.0,9,0,0,44,1.942756041763112,2.0036300572758012,1.9845484242326163,1.9848443654827435,1.9583264126295241,2.009742151735934,2.060603743680541,2.0372001152308354,2.0055504663899817,1.9973237916805238,2.08194502363768,1.965537802876998,1.9915991580098447,2.072505702937112,2.029359943744597,2.004980945882192,2.0967394923481524,1.9554933418345868,1.9862942928934844,2.02659791811511,1.9940834099102147,1.9272259429904723,2.1085108965552823,1.9804419007774954,1.953589516441297,1.9830704206171186,2.020440315176708,1.9699840962526243,1.985000176278858,1.9530653127543403,2.020765013758773,2.032514299395035,1.9641323382527331,1.9960047403619372,2.0576925295300064,2.0253629193027494,2.015064617523102,1.881356878759977,1.8696765275769003,1.9440683959671676,2.0575787226103355,1.9240988253876328,1.8774860604122867,2.0753504138187715,2.0225778784239874,2.072434202206721,1.9539887250038503,1.997116924214463,2.049128339381657,2.0926104679761575,7.910191050929122,0.4271738675162476,1.0898089490708784,0.4271738675162476
2019,steelers,2.67,10.14,6.59,12.86,9.0,2.15,3.34,12.42,5.08,13.52,1.36,3.12,0.23,20.17,0.0,0.0,8,0,0,12,1.9327445358139197,2.0248669658630485,1.9686486980766253,1.9861769303894619,1.9503278286196464,1.978185193592152,2.0768267838288303,2.0475457606655745,2.0063401903396785,2.0045086744213436,2.0556100058311677,1.9774443710833485,2.0058416622977306,2.0284116064779663,2.0332795691433065,1.9963616927002474,2.0542467436190357,1.9709858002544882,2.0084583561084255,2.0033596142173082,1.9739533484205625,1.9248133499323097,2.0931301706008343,1.9799845216960468,1.9880989576832306,1.9754419912686654,2.0289982719148134,1.961889789950164,1.9838148265666873,1.9503562304772601,2.0081851376484257,2.0282766634403147,1.9832032534136048,1.9983526270268084,2.0416323878616547,2.021127346280042,2.030612379459438,1.9121055580841329,1.8865303652869796,1.959101775191838,2.0518255286069507,1.9105472016938772,1.9183159391856224,2.07444011134158,2.009501948070156,2.0256118210698415,1.9881327839306528,1.98605689592405,2.1123914362055336,2.0833963984246266,7.909420513983244,0.42674005715213126,0.0905794860167557,0.42674005715213126
2005,49ers,0.93,5.73,9.52,10.54,1.43,3.1,1.09,7.9,1.86,3.53,0.51,1.23,1.02,0.0,0.08,0.0,4,0,0,40,1.8990419455887055,2.0229099576409797,2.0265645198678497,1.9837592601601326,1.9133321142276154,2.020708717125331,2.104487268763794,2.017330082854198,1.9411543473318578,1.9795507041655664,2.0392424717807778,1.9127450907074641,1.960302406187496,2.0683140448464017,2.0669706275643995,2.047019103318846,2.1559535250610944,2.001583835264649,2.0282064268509585,1.9774160330791424,1.9688882134794854,1.892838079965178,2.2316840798301567,1.9552144768954258,2.0095042218402663,2.0158534770130068,2.0039946566035405,1.9965827683085307,1.9998271837982453,1.8694521447887402,1.9988818377218665,2.019805222457815,1.9857223795011498,1.9641949618681667,2.085744455671305,1.973448466687782,2.0164747766874056,1.8650510153316213,1.850191871352731,1.8431587134221155,2.2138791002156597,1.891057755709557,1.8775143937407064,2.091816375621306,1.9956293196535426,2.0755730816915983,1.9537479363647636,2.10434800594876,1.9751748353848237,2.1081537100575316,7.907575430373115,0.4273006967102398,3.9075754303731154,0.4273006967102398
